# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-08-18 16:24:10 EDT       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 14076500 DESCHUTES RIVER NEAR CULVER, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 14076500
#            TS   parameter     statistic     Description
#        113391       00010     00001     Temperature, water, degrees Celsius (Maximum)
#        113392       00010     00002     Temperature, water, degrees Celsius (Minimum)
#        113393       00010     00003     Temperature, water, degrees Celsius (Mean)
#        113394       00060     00003     Discharge, cubic feet per second (Mean)
#        218322       00011     00001     Temperature, water, degrees Fahrenheit (Maximum)
#        218323       00011     00002     Temperature, water, degrees Fahrenheit (Minimum)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	113394_00060_00003	113394_00060_00003_cd	218322_00011_00001	218322_00011_00001_cd	218323_00011_00002	218323_00011_00002_cd
USGS	14076500	1960-11-08	1040	A	46.0	A	44.0	A
USGS	14076500	1960-11-09	1040	A	45.0	A	44.0	A
USGS	14076500	1960-11-10	1040	A	46.0	A	45.0	A
USGS	14076500	1960-11-11	1150	A	46.0	A	45.0	A
USGS	14076500	1960-11-12	1050	A	46.0	A	46.0	A
USGS	14076500	1960-11-13	1030	A	46.0	A	46.0	A
USGS	14076500	1960-11-14	1030	A	46.0	A	45.0	A
USGS	14076500	1960-11-15	1070	A	45.0	A	45.0	A
USGS	14076500	1960-11-16	1070	A	46.0	A	45.0	A
USGS	14076500	1960-11-17	1070	A	46.0	A	46.0	A
USGS	14076500	1960-11-18	1130	A	46.0	A	46.0	A
USGS	14076500	1960-11-19	1090	A	46.0	A	45.0	A
USGS	14076500	1960-11-20	895	A	47.0	A	45.0	A
USGS	14076500	1960-11-21	845	A	47.0	A	45.0	A
USGS	14076500	1960-11-22	895	A	45.0	A	44.0	A
USGS	14076500	1960-11-23	910	A	44.0	A	44.0	A
USGS	14076500	1960-11-24	1220	A	45.0	A	44.0	A
USGS	14076500	1960-11-25	1430	A	45.0	A	43.0	A
USGS	14076500	1960-11-26	1300	A	43.0	A	43.0	A
USGS	14076500	1960-11-27	1120	A	43.0	A	42.0	A
USGS	14076500	1960-11-28	1150	A	42.0	A	41.0	A
USGS	14076500	1960-11-29	1150	A	41.0	A	41.0	A
USGS	14076500	1960-11-30	1090	A	42.0	A	41.0	A
USGS	14076500	1960-12-01	1140	A	43.0	A	42.0	A
USGS	14076500	1960-12-02	1330	A	43.0	A	43.0	A
USGS	14076500	1960-12-03	1290	A	43.0	A	43.0	A
USGS	14076500	1960-12-04	1270	A	43.0	A	42.0	A
USGS	14076500	1960-12-05	1230	A	43.0	A	41.0	A
USGS	14076500	1960-12-06	1170	A	41.0	A	40.0	A
USGS	14076500	1960-12-07	1110	A	40.0	A	40.0	A
USGS	14076500	1960-12-08	1100	A	40.0	A	40.0	A
USGS	14076500	1960-12-09	1060	A	40.0	A	40.0	A
USGS	14076500	1960-12-10	1050	A	40.0	A	40.0	A
USGS	14076500	1960-12-11	1060	A	41.0	A	40.0	A
USGS	14076500	1960-12-12	1130	A	42.0	A	41.0	A
USGS	14076500	1960-12-13	1130	A	43.0	A	42.0	A
USGS	14076500	1960-12-14	1080	A	43.0	A	43.0	A
USGS	14076500	1960-12-15	1050	A	43.0	A	43.0	A
USGS	14076500	1960-12-16	1030	A	43.0	A	42.0	A
USGS	14076500	1960-12-17	1040	A	43.0	A	42.0	A
USGS	14076500	1960-12-18	1070	A	44.0	A	43.0	A
USGS	14076500	1960-12-19	1150	A	44.0	A	43.0	A
USGS	14076500	1960-12-20	805	A	44.0	A	43.0	A
USGS	14076500	1960-12-21	682	A	44.0	A	44.0	A
USGS	14076500	1960-12-22	700	A	44.0	A	44.0	A
USGS	14076500	1960-12-23	722	A	44.0	A	44.0	A
USGS	14076500	1960-12-24	1050	A	44.0	A	41.0	A
USGS	14076500	1960-12-25	1140	A	43.0	A	42.0	A
USGS	14076500	1960-12-26	1150	A	43.0	A	43.0	A
USGS	14076500	1960-12-27	1140	A	43.0	A	42.0	A
USGS	14076500	1960-12-28	1100	A	42.0	A	42.0	A
USGS	14076500	1960-12-29	1050	A	42.0	A	42.0	A
USGS	14076500	1960-12-30	1030	A	42.0	A	41.0	A
USGS	14076500	1960-12-31	1050	A	41.0	A	41.0	A
USGS	14076500	1961-01-01	1010	A	41.0	A	41.0	A
USGS	14076500	1961-01-02	990	A	41.0	A	40.0	A
USGS	14076500	1961-01-03	1020	A	40.0	A	40.0	A
USGS	14076500	1961-01-04	1040	A	40.0	A	39.0	A
USGS	14076500	1961-01-05	1100	A	41.0	A	40.0	A
USGS	14076500	1961-01-06	1130	A	43.0	A	41.0	A
USGS	14076500	1961-01-07	1150	A	44.0	A	43.0	A
USGS	14076500	1961-01-08	1120	A	44.0	A	44.0	A
USGS	14076500	1961-01-09	1110	A	44.0	A	43.0	A
USGS	14076500	1961-01-10	1020	A	44.0	A	44.0	A
USGS	14076500	1961-01-11	1020	A	44.0	A	44.0	A
USGS	14076500	1961-01-12	968	A	44.0	A	44.0	A
USGS	14076500	1961-01-13	962	A	44.0	A	43.0	A
USGS	14076500	1961-01-14	1010	A	44.0	A	44.0	A
USGS	14076500	1961-01-15	1040	A	44.0	A	44.0	A
USGS	14076500	1961-01-16	1020	A	45.0	A	44.0	A
USGS	14076500	1961-01-17	1040	A	45.0	A	44.0	A
USGS	14076500	1961-01-18	1100	A	44.0	A	43.0	A
USGS	14076500	1961-01-19	1110	A	43.0	A	43.0	A
USGS	14076500	1961-01-20	1120	A	43.0	A	43.0	A
USGS	14076500	1961-01-21	1110	A	43.0	A	43.0	A
USGS	14076500	1961-01-22	1090	A	43.0	A	42.0	A
USGS	14076500	1961-01-23	1080	A	42.0	A	42.0	A
USGS	14076500	1961-01-24	758	A	45.0	A	42.0	A
USGS	14076500	1961-01-25	619	A	45.0	A	45.0	A
USGS	14076500	1961-01-26	608	A	46.0	A	45.0	A
USGS	14076500	1961-01-27	810	A	46.0	A	42.0	A
USGS	14076500	1961-01-28	1090	A	43.0	A	42.0	A
USGS	14076500	1961-01-29	1100	A	44.0	A	43.0	A
USGS	14076500	1961-01-30	1110	A	45.0	A	45.0	A
USGS	14076500	1961-01-31	1070	A	46.0	A	45.0	A
USGS	14076500	1961-02-01	1020	A	46.0	A	46.0	A
USGS	14076500	1961-02-02	1070	A	46.0	A	46.0	A
USGS	14076500	1961-02-03	1100	A	46.0	A	46.0	A
USGS	14076500	1961-02-04	1130	A	46.0	A	46.0	A
USGS	14076500	1961-02-05	1180	A	47.0	A	46.0	A
USGS	14076500	1961-02-06	1230	A	47.0	A	47.0	A
USGS	14076500	1961-02-07	1180	A	47.0	A	45.0	A
USGS	14076500	1961-02-08	1120	A	47.0	A	46.0	A
USGS	14076500	1961-02-09	1220	A	47.0	A	47.0	A
USGS	14076500	1961-02-10	1830	A	47.0	A	45.0	A
USGS	14076500	1961-02-11	1740	A	46.0	A	45.0	A
USGS	14076500	1961-02-12	1550	A	46.0	A	44.0	A
USGS	14076500	1961-02-13	1550	A	45.0	A	44.0	A
USGS	14076500	1961-02-14	1550	A	46.0	A	45.0	A
USGS	14076500	1961-02-15	1560	A	46.0	A	45.0	A
USGS	14076500	1961-02-16	1500	A	45.0	A	44.0	A
USGS	14076500	1961-02-17	1440	A	45.0	A	44.0	A
USGS	14076500	1961-02-18	1420	A	44.0	A	43.0	A
USGS	14076500	1961-02-19	1390	A	45.0	A	44.0	A
USGS	14076500	1961-02-20	1360	A	46.0	A	45.0	A
USGS	14076500	1961-02-21	1340	A	47.0	A	46.0	A
USGS	14076500	1961-02-22	1280	A	47.0	A	45.0	A
USGS	14076500	1961-02-23	1220	A	45.0	A	44.0	A
USGS	14076500	1961-02-24	1210	A	45.0	A	44.0	A
USGS	14076500	1961-02-25	1190	A	45.0	A	44.0	A
USGS	14076500	1961-02-26	1170	A	44.0	A	43.0	A
USGS	14076500	1961-02-27	1070	A	45.0	A	44.0	A
USGS	14076500	1961-02-28	781	A	46.0	A	45.0	A
USGS	14076500	1961-03-01	696	A	47.0	A	46.0	A
USGS	14076500	1961-03-02	722	A	47.0	A	46.0	A
USGS	14076500	1961-03-03	956	A	46.0	A	44.0	A
USGS	14076500	1961-03-04	1180	A	44.0	A	44.0	A
USGS	14076500	1961-03-05	1210	A	44.0	A	44.0	A
USGS	14076500	1961-03-06	1250	A	44.0	A	44.0	A
USGS	14076500	1961-03-07	1240	A	44.0	A	43.0	A
USGS	14076500	1961-03-08	1230	A	45.0	A	44.0	A
USGS	14076500	1961-03-09	1200	A	45.0	A	45.0	A
USGS	14076500	1961-03-10	1190	A	45.0	A	44.0	A
USGS	14076500	1961-03-11	1210	A	45.0	A	44.0	A
USGS	14076500	1961-03-12	1190	A	46.0	A	45.0	A
USGS	14076500	1961-03-13	1210	A	46.0	A	46.0	A
USGS	14076500	1961-03-14	1250	A	47.0	A	47.0	A
USGS	14076500	1961-03-15	1250	A	47.0	A	47.0	A
USGS	14076500	1961-03-16	1260	A	47.0	A	46.0	A
USGS	14076500	1961-03-17	1300	A	46.0	A	46.0	A
USGS	14076500	1961-03-18	1300	A	47.0	A	45.0	A
USGS	14076500	1961-03-19	1290	A	47.0	A	46.0	A
USGS	14076500	1961-03-20	1250	A	46.0	A	46.0	A
USGS	14076500	1961-03-21	1230	A	47.0	A	46.0	A
USGS	14076500	1961-03-22	1230	A	48.0	A	47.0	A
USGS	14076500	1961-03-23	1180	A	49.0	A	48.0	A
USGS	14076500	1961-03-24	1170	A	49.0	A	47.0	A
USGS	14076500	1961-03-25	1180	A	48.0	A	47.0	A
USGS	14076500	1961-03-26	1210	A	49.0	A	47.0	A
USGS	14076500	1961-03-27	1220	A	48.0	A	47.0	A
USGS	14076500	1961-03-28	1180	A	48.0	A	45.0	A
USGS	14076500	1961-03-29	1160	A	49.0	A	47.0	A
USGS	14076500	1961-03-30	1150	A	50.0	A	48.0	A
USGS	14076500	1961-03-31	1090	A	51.0	A	50.0	A
USGS	14076500	1961-04-01	1080	A	52.0	A	51.0	A
USGS	14076500	1961-04-02	1070	A	54.0	A	52.0	A
USGS	14076500	1961-04-03	1140	A	54.0	A	53.0	A
USGS	14076500	1961-04-04	1210	A	53.0	A	50.0	A
USGS	14076500	1961-04-05	1200	A	51.0	A	48.0	A
USGS	14076500	1961-04-06	910	A	50.0	A	48.0	A
USGS	14076500	1961-04-07	795	A	50.0	A	47.0	A
USGS	14076500	1961-04-08	800	A	50.0	A	49.0	A
USGS	14076500	1961-04-09	768	A	51.0	A	48.0	A
USGS	14076500	1961-04-10	732	A	51.0	A	48.0	A
USGS	14076500	1961-04-11	736	A	51.0	A	50.0	A
USGS	14076500	1961-04-12	691	A	52.0	A	50.0	A
USGS	14076500	1961-04-13	623	A	51.0	A	49.0	A
USGS	14076500	1961-04-14	580	A	51.0	A	49.0	A
USGS	14076500	1961-04-15	531	A	54.0	A	51.0	A
USGS	14076500	1961-04-16	528	A	53.0	A	51.0	A
USGS	14076500	1961-04-17	538	A	53.0	A	51.0	A
USGS	14076500	1961-04-18	531	A	52.0	A	50.0	A
USGS	14076500	1961-04-19	556	A	51.0	A	49.0	A
USGS	14076500	1961-04-20	542	A	51.0	A	50.0	A
USGS	14076500	1961-04-21	552	A	51.0	A	50.0	A
USGS	14076500	1961-04-22	534	A	51.0	A	50.0	A
USGS	14076500	1961-04-23	587	A	50.0	A	49.0	A
USGS	14076500	1961-04-24	598	A	51.0	A	48.0	A
USGS	14076500	1961-04-25	570	A	53.0	A	49.0	A
USGS	14076500	1961-04-26	573	A	53.0	A	50.0	A
USGS	14076500	1961-04-27	562	A	54.0	A	51.0	A
USGS	14076500	1961-04-28	545	A	53.0	A	51.0	A
USGS	14076500	1961-04-29	528	A	54.0	A	53.0	A
USGS	14076500	1961-04-30	524	A	54.0	A	52.0	A
USGS	14076500	1961-05-01	528	A	54.0	A	52.0	A
USGS	14076500	1961-05-02	576	A	54.0	A	52.0	A
USGS	14076500	1961-05-03	548	A	54.0	A	52.0	A
USGS	14076500	1961-05-04	534	A	53.0	A	51.0	A
USGS	14076500	1961-05-05	524	A	54.0	A	51.0	A
USGS	14076500	1961-05-06	534	A	54.0	A	52.0	A
USGS	14076500	1961-05-07	538	A	53.0	A	51.0	A
USGS	14076500	1961-05-08	524	A	54.0	A	53.0	A
USGS	14076500	1961-05-09	548	A	54.0	A	53.0	A
USGS	14076500	1961-05-10	534	A	55.0	A	53.0	A
USGS	14076500	1961-05-11	534	A	54.0	A	53.0	A
USGS	14076500	1961-05-12	528	A	55.0	A	51.0	A
USGS	14076500	1961-05-13	524	A	54.0	A	52.0	A
USGS	14076500	1961-05-14	514	A	54.0	A	52.0	A
USGS	14076500	1961-05-15	517	A	55.0	A	52.0	A
USGS	14076500	1961-05-16	531	A	56.0	A	52.0	A
USGS	14076500	1961-05-17	517	A	57.0	A	53.0	A
USGS	14076500	1961-05-18	538	A	58.0	A	53.0	A
USGS	14076500	1961-05-19	520	A	58.0	A	54.0	A
USGS	14076500	1961-05-20	520	A	57.0	A	54.0	A
USGS	14076500	1961-05-21	510	A	57.0	A	54.0	A
USGS	14076500	1961-05-22	531	A	58.0	A	54.0	A
USGS	14076500	1961-05-23	517	A	56.0	A	54.0	A
USGS	14076500	1961-05-24	548	A	56.0	A	52.0	A
USGS	14076500	1961-05-25	528	A	57.0	A	53.0	A
USGS	14076500	1961-05-26	534	A	55.0	A	54.0	A
USGS	14076500	1961-05-27	506	A	55.0	A	52.0	A
USGS	14076500	1961-05-28	496	A	54.0	A	53.0	A
USGS	14076500	1961-05-29	510	A	54.0	A	53.0	A
USGS	14076500	1961-05-30	517	A	54.0	A	53.0	A
USGS	14076500	1961-05-31	531	A	55.0	A	52.0	A
USGS	14076500	1961-06-01	506	A	57.0	A	53.0	A
USGS	14076500	1961-06-02	496	A	56.0	A	54.0	A
USGS	14076500	1961-06-03	562	A	57.0	A	54.0	A
USGS	14076500	1961-06-04	580	A	58.0	A	56.0	A
USGS	14076500	1961-06-05	566	A	58.0	A	56.0	A
USGS	14076500	1961-06-06	590	A	56.0	A	55.0	A
USGS	14076500	1961-06-07	590	A	56.0	A	53.0	A
USGS	14076500	1961-06-08	559	A	56.0	A	54.0	A
USGS	14076500	1961-06-09	534	A	55.0	A	52.0	A
USGS	14076500	1961-06-10	548	A	57.0	A	53.0	A
USGS	14076500	1961-06-11	590	A	56.0	A	54.0	A
USGS	14076500	1961-06-12	608	A	57.0	A	53.0	A
USGS	14076500	1961-06-13	576	A	58.0	A	54.0	A
USGS	14076500	1961-06-14	531	A	58.0	A	54.0	A
USGS	14076500	1961-06-15	542	A	59.0	A	54.0	A
USGS	14076500	1961-06-16	608	A	59.0	A	56.0	A
USGS	14076500	1961-06-17	643	A	59.0	A	57.0	A
USGS	14076500	1961-06-18	660	A	60.0	A	57.0	A
USGS	14076500	1961-06-19	643	A	59.0	A	56.0	A
USGS	14076500	1961-06-20	601	A	60.0	A	57.0	A
USGS	14076500	1961-06-21	576	A	58.0	A	55.0	A
USGS	14076500	1961-06-22	545	A	59.0	A	54.0	A
USGS	14076500	1961-06-23	531	A	58.0	A	54.0	A
USGS	14076500	1961-06-24	524	A	58.0	A	54.0	A
USGS	14076500	1961-06-25	517	A	59.0	A	55.0	A
USGS	14076500	1961-06-26	584	A	60.0	A	56.0	A
USGS	14076500	1961-06-27	580	A	58.0	A	55.0	A
USGS	14076500	1961-06-28	538	A	57.0	A	54.0	A
USGS	14076500	1961-06-29	517	A	56.0	A	53.0	A
USGS	14076500	1961-06-30	506	A	56.0	A	52.0	A
USGS	14076500	1961-07-01	492	A	57.0	A	53.0	A
USGS	14076500	1961-07-02	486	A	57.0	A	53.0	A
USGS	14076500	1961-07-03	489	A	56.0	A	54.0	A
USGS	14076500	1961-07-04	514	A	56.0	A	53.0	A
USGS	14076500	1961-07-05	510	A	56.0	A	54.0	A
USGS	14076500	1961-07-06	520	A	56.0	A	53.0	A
USGS	14076500	1961-07-07	510	A	57.0	A	52.0	A
USGS	14076500	1961-07-08	500	A	57.0	A	53.0	A
USGS	14076500	1961-07-09	492	A	57.0	A	53.0	A
USGS	14076500	1961-07-10	486	A	57.0	A	54.0	A
USGS	14076500	1961-07-11	482	A	58.0	A	54.0	A
USGS	14076500	1961-07-12	482	A	58.0	A	55.0	A
USGS	14076500	1961-07-13	482	A	56.0	A	55.0	A
USGS	14076500	1961-07-14	489	A	57.0	A	55.0	A
USGS	14076500	1961-07-15	492	A	58.0	A	55.0	A
USGS	14076500	1961-07-16	489	A	58.0	A	55.0	A
USGS	14076500	1961-07-17	489	A	58.0	A	54.0	A
USGS	14076500	1961-07-18	496	A	58.0	A	54.0	A
USGS	14076500	1961-07-19	492	A	58.0	A	55.0	A
USGS	14076500	1961-07-20	489	A	58.0	A	55.0	A
USGS	14076500	1961-07-21	489	A	58.0	A	55.0	A
USGS	14076500	1961-07-22	492	A	58.0	A	55.0	A
USGS	14076500	1961-07-23	496	A	58.0	A	55.0	A
USGS	14076500	1961-07-24	496	A	58.0	A	54.0	A
USGS	14076500	1961-07-25	500	A	58.0	A	54.0	A
USGS	14076500	1961-07-26	517	A	59.0	A	55.0	A
USGS	14076500	1961-07-27	542	A	58.0	A	55.0	A
USGS	14076500	1961-07-28	534	A	59.0	A	56.0	A
USGS	14076500	1961-07-29	514	A	59.0	A	55.0	A
USGS	14076500	1961-07-30	506	A	58.0	A	54.0	A
USGS	14076500	1961-07-31	486	A	58.0	A	54.0	A
USGS	14076500	1961-08-01	482	A	58.0	A	54.0	A
USGS	14076500	1961-08-02	482	A	58.0	A	54.0	A
USGS	14076500	1961-08-03	482	A	57.0	A	54.0	A
USGS	14076500	1961-08-04	478	A	57.0	A	54.0	A
USGS	14076500	1961-08-05	496	A	55.0	A	55.0	A
USGS	14076500	1961-08-06	492	A	57.0	A	53.0	A
USGS	14076500	1961-08-07	496	A	56.0	A	53.0	A
USGS	14076500	1961-08-08	496	A	57.0	A	53.0	A
USGS	14076500	1961-08-09	500	A	57.0	A	53.0	A
USGS	14076500	1961-08-10	496	A	57.0	A	53.0	A
USGS	14076500	1961-08-11	489	A	55.0	A	53.0	A
USGS	14076500	1961-08-12	489	A	54.0	A	54.0	A
USGS	14076500	1961-08-13	489	A	57.0	A	54.0	A
USGS	14076500	1961-08-14	489	A	55.0	A	53.0	A
USGS	14076500	1961-08-15	489	A	56.0	A	53.0	A
USGS	14076500	1961-08-16	486	A	56.0	A	53.0	A
USGS	14076500	1961-08-17	486	A	56.0	A	53.0	A
USGS	14076500	1961-08-18	482	A	56.0	A	53.0	A
USGS	14076500	1961-08-19	489	A	55.0	A	53.0	A
USGS	14076500	1961-08-20	492	A	57.0	A	53.0	A
USGS	14076500	1961-08-21	489	A	56.0	A	54.0	A
USGS	14076500	1961-08-22	489	A	57.0	A	54.0	A
USGS	14076500	1961-08-23	489	A	56.0	A	54.0	A
USGS	14076500	1961-08-24	490	A				
USGS	14076500	1961-08-25	500	A				
USGS	14076500	1961-08-26	500	A				
USGS	14076500	1961-08-27	500	A				
USGS	14076500	1961-08-28	500	A				
USGS	14076500	1961-08-29	500	A				
USGS	14076500	1961-08-30	520	A				
USGS	14076500	1961-08-31	520	A				
USGS	14076500	1961-09-01	520	A				
USGS	14076500	1961-09-02	500	A				
USGS	14076500	1961-09-03	500	A				
USGS	14076500	1961-09-04	500	A				
USGS	14076500	1961-09-05	500	A				
USGS	14076500	1961-09-06	490	A				
USGS	14076500	1961-09-07	492	A				
USGS	14076500	1961-09-08	492	A				
USGS	14076500	1961-09-09	490	A				
USGS	14076500	1961-09-10	490	A				
USGS	14076500	1961-09-11	490	A				
USGS	14076500	1961-09-12	490	A				
USGS	14076500	1961-09-13	490	A				
USGS	14076500	1961-09-14	490	A				
USGS	14076500	1961-09-15	490	A				
USGS	14076500	1961-09-16	480	A				
USGS	14076500	1961-09-17	480	A				
USGS	14076500	1961-09-18	480	A				
USGS	14076500	1961-09-19	480	A				
USGS	14076500	1961-09-20	480	A				
USGS	14076500	1961-09-21	480	A				
USGS	14076500	1961-09-22	480	A				
USGS	14076500	1961-09-23	480	A				
USGS	14076500	1961-09-24	480	A				
USGS	14076500	1961-09-25	480	A				
USGS	14076500	1961-09-26	480	A				
USGS	14076500	1961-09-27	480	A				
USGS	14076500	1961-09-28	480	A				
USGS	14076500	1961-09-29	480	A				
USGS	14076500	1961-09-30	480	A				
USGS	14076500	1961-10-01	470	A				
USGS	14076500	1961-10-02	468	A				
USGS	14076500	1961-10-03	468	A				
USGS	14076500	1961-10-04	465	A				
USGS	14076500	1961-10-05	465	A				
USGS	14076500	1961-10-06	465	A				
USGS	14076500	1961-10-07	468	A				
USGS	14076500	1961-10-08	470	A				
USGS	14076500	1961-10-09	465	A				
USGS	14076500	1961-10-10	458	A				
USGS	14076500	1961-10-11	458	A				
USGS	14076500	1961-10-12	465	A				
USGS	14076500	1961-10-13	490	A				
USGS	14076500	1961-10-14	518	A				
USGS	14076500	1961-10-15	490	A				
USGS	14076500	1961-10-16	465	A				
USGS	14076500	1961-10-17	470	A				
USGS	14076500	1961-10-18	480	A				
USGS	14076500	1961-10-19	470	A				
USGS	14076500	1961-10-20	470	A				
USGS	14076500	1961-10-21	472	A				
USGS	14076500	1961-10-22	470	A				
USGS	14076500	1961-10-23	472	A				
USGS	14076500	1961-10-24	500	A				
USGS	14076500	1961-10-25	520	A				
USGS	14076500	1961-10-26	550	A				
USGS	14076500	1961-10-27	700	A				
USGS	14076500	1961-10-28	750	A				
USGS	14076500	1961-10-29	700	A				
USGS	14076500	1961-10-30	750	A				
USGS	14076500	1961-10-31	950	A				
USGS	14076500	1961-11-01	1050	A				
USGS	14076500	1961-11-02	950	A				
USGS	14076500	1961-11-03	950	A				
USGS	14076500	1961-11-04	950	A				
USGS	14076500	1961-11-05	900	A				
USGS	14076500	1961-11-06	1000	A				
USGS	14076500	1961-11-07	900	A				
USGS	14076500	1961-11-08	900	A				
USGS	14076500	1961-11-09	900	A				
USGS	14076500	1961-11-10	900	A				
USGS	14076500	1961-11-11	950	A				
USGS	14076500	1961-11-12	900	A				
USGS	14076500	1961-11-13	950	A				
USGS	14076500	1961-11-14	1000	A				
USGS	14076500	1961-11-15	1000	A				
USGS	14076500	1961-11-16	964	A				
USGS	14076500	1961-11-17	1000	A				
USGS	14076500	1961-11-18	1040	A				
USGS	14076500	1961-11-19	760	A				
USGS	14076500	1961-11-20	588	A				
USGS	14076500	1961-11-21	565	A				
USGS	14076500	1961-11-22	775	A				
USGS	14076500	1961-11-23	1160	A				
USGS	14076500	1961-11-24	1160	A				
USGS	14076500	1961-11-25	1190	A				
USGS	14076500	1961-11-26	1160	A				
USGS	14076500	1961-11-27	1220	A				
USGS	14076500	1961-11-28	1250	A				
USGS	14076500	1961-11-29	1240	A				
USGS	14076500	1961-11-30	1180	A				
USGS	14076500	1961-12-01	1130	A				
USGS	14076500	1961-12-02	1040	A				
USGS	14076500	1961-12-03	1020	A				
USGS	14076500	1961-12-04	1000	A				
USGS	14076500	1961-12-05	1050	A				
USGS	14076500	1961-12-06	1000	A				
USGS	14076500	1961-12-07	1000	A				
USGS	14076500	1961-12-08	1000	A				
USGS	14076500	1961-12-09	950	A				
USGS	14076500	1961-12-10	950	A				
USGS	14076500	1961-12-11	950	A				
USGS	14076500	1961-12-12	1050	A				
USGS	14076500	1961-12-13	1050	A				
USGS	14076500	1961-12-14	1050	A				
USGS	14076500	1961-12-15	1000	A				
USGS	14076500	1961-12-16	1100	A				
USGS	14076500	1961-12-17	1000	A				
USGS	14076500	1961-12-18	1000	A				
USGS	14076500	1961-12-19	1100	A				
USGS	14076500	1961-12-20	950	A				
USGS	14076500	1961-12-21	845	A				
USGS	14076500	1961-12-22	751	A				
USGS	14076500	1961-12-23	748	A				
USGS	14076500	1961-12-24	1140	A				
USGS	14076500	1961-12-25	1230	A				
USGS	14076500	1961-12-26	1220	A				
USGS	14076500	1961-12-27	1200	A				
USGS	14076500	1961-12-28	1110	A				
USGS	14076500	1961-12-29	1100	A				
USGS	14076500	1961-12-30	1060	A				
USGS	14076500	1961-12-31	1130	A				
USGS	14076500	1962-01-01	1140	A				
USGS	14076500	1962-01-02	1110	A				
USGS	14076500	1962-01-03	1130	A				
USGS	14076500	1962-01-04	1120	A				
USGS	14076500	1962-01-05	1120	A				
USGS	14076500	1962-01-06	1110	A				
USGS	14076500	1962-01-07	1160	A				
USGS	14076500	1962-01-08	1220	A				
USGS	14076500	1962-01-09	1230	A				
USGS	14076500	1962-01-10	1230	A				
USGS	14076500	1962-01-11	1200	A				
USGS	14076500	1962-01-12	1180	A				
USGS	14076500	1962-01-13	1180	A				
USGS	14076500	1962-01-14	1140	A				
USGS	14076500	1962-01-15	1140	A				
USGS	14076500	1962-01-16	1120	A				
USGS	14076500	1962-01-17	1100	A				
USGS	14076500	1962-01-18	1120	A				
USGS	14076500	1962-01-19	1090	A				
USGS	14076500	1962-01-20	1010	A				
USGS	14076500	1962-01-21	880	A				
USGS	14076500	1962-01-22	985	A				
USGS	14076500	1962-01-23	1020	A				
USGS	14076500	1962-01-24	1100	A				
USGS	14076500	1962-01-25	1160	A				
USGS	14076500	1962-01-26	1170	A				
USGS	14076500	1962-01-27	862	A				
USGS	14076500	1962-01-28	646	A				
USGS	14076500	1962-01-29	570	A				
USGS	14076500	1962-01-30	568	A				
USGS	14076500	1962-01-31	607	A				
USGS	14076500	1962-02-01	924	A				
USGS	14076500	1962-02-02	978	A				
USGS	14076500	1962-02-03	1010	A				
USGS	14076500	1962-02-04	1020	A				
USGS	14076500	1962-02-05	1020	A				
USGS	14076500	1962-02-06	1030	A				
USGS	14076500	1962-02-07	1070	A				
USGS	14076500	1962-02-08	1080	A				
USGS	14076500	1962-02-09	1140	A				
USGS	14076500	1962-02-10	1130	A				
USGS	14076500	1962-02-11	1130	A				
USGS	14076500	1962-02-12	1090	A				
USGS	14076500	1962-02-13	1100	A				
USGS	14076500	1962-02-14	1120	A				
USGS	14076500	1962-02-15	1140	A				
USGS	14076500	1962-02-16	1140	A				
USGS	14076500	1962-02-17	1130	A				
USGS	14076500	1962-02-18	1120	A				
USGS	14076500	1962-02-19	1110	A				
USGS	14076500	1962-02-20	1100	A				
USGS	14076500	1962-02-21	1080	A				
USGS	14076500	1962-02-22	1080	A				
USGS	14076500	1962-02-23	1070	A				
USGS	14076500	1962-02-24	1060	A				
USGS	14076500	1962-02-25	1000	A				
USGS	14076500	1962-02-26	988	A				
USGS	14076500	1962-02-27	1010	A				
USGS	14076500	1962-02-28	1080	A				
USGS	14076500	1962-03-01	1090	A				
USGS	14076500	1962-03-02	1080	A				
USGS	14076500	1962-03-03	1080	A				
USGS	14076500	1962-03-04	918	A				
USGS	14076500	1962-03-05	703	A				
USGS	14076500	1962-03-06	625	A				
USGS	14076500	1962-03-07	625	A				
USGS	14076500	1962-03-08	718	A				
USGS	14076500	1962-03-09	1030	A				
USGS	14076500	1962-03-10	1050	A				
USGS	14076500	1962-03-11	1040	A				
USGS	14076500	1962-03-12	1020	A				
USGS	14076500	1962-03-13	1020	A				
USGS	14076500	1962-03-14	1040	A				
USGS	14076500	1962-03-15	1030	A				
