Organization ID,Activity ID,Monitoring Location ID,Monitoring Location Name,Monitoring Location State,Monitoring Location Latitude,Monitoring Location Longitude,Monitoring Location Type,Activity Type,Activity Start Date,Activity Start Time,Project ID1,Project ID2,Project ID3,Activity Conducting Organization1,Relative Depth,Depth/Height,Depth/Height Unit,Top Depth/Height,Top Depth/Height Unit,Bottom Depth/Height,Bottom Depth/Height Measure Unit,Activity Media,Activity Comment,Sample Collection Method ID,Sample Collection Method Context,Sample Collection Method Name,Data Logger Line,Result Status,CAS #,Characteristic Name,Method Speciation,Sample Fraction,Result Value Type,Result Value,Result Unit,Laboratory Comment Code,Result Qualifier,Detection Condition,Detection Limit Type1,Detection Limit Value1,Detection Limit Unit1,Detection Limit Type2,Detection Limit Value2,Detection Limit Unit2,Result Comment,Precision,Bias,Confidence Interval,Upper Confidence Limit,Lower Confidence Limit,Substance Dilution Factor1,Analytical Method ID,Analytical Method Context,Analytical Method Name,Laboratory Name,Analysis Start Date
OREGONDEQ,20020613-3-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Sample-Routine,06-10-2002,11:30:00 AM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Total solids,,,Actual,89,mg/l,,DQL=A,,Minimum Reporting Level,1,mg/l,,,,NULL,,,,,,,2540-B,APHA,2540 B ~ Total Solids Dried 103-105C in Water,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20020613-3-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Sample-Routine,06-10-2002,11:30:00 AM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Nitrate + Nitrite,as N,"Filtered, lab",Actual,0.0104,mg/l,,DQL=A,,Method Detection Level,0.005,mg/l,Minimum Reporting Level,0.005,mg/l,NULL,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20020627-5-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Sample-Routine,06-13-2002,12:35:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Nitrate + Nitrite,as N,"Filtered, lab",Actual,ND,mg/l,,DQL=A,,Method Detection Level,0.005,mg/l,Minimum Reporting Level,0.005,mg/l,NULL,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20020627-5-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Sample-Routine,06-13-2002,12:35:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Total solids,,,Actual,89,mg/l,,DQL=A,,Minimum Reporting Level,1,mg/l,,,,NULL,,,,,,,2540-B,APHA,2540 B ~ Total Solids Dried 103-105C in Water,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20020627-5-FM-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Field Msr/Obs,06-13-2002,12:35:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Dissolved oxygen (DO),,,Actual,9.4,mg/l,,DQL=A,,Method Detection Level,1,mg/l,Minimum Reporting Level,1,mg/l,NULL,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20020627-5-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Sample-Routine,06-13-2002,12:35:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,68583-22-2,Escherichia coli,,,Actual,24,cfu/100ml,FQC,DQL=B,,Method Detection Level,2,cfu/100ml,Minimum Reporting Level,2,cfu/100ml,NULL,,,,,,,9222G,APHA,9222 G ~ Membrane filtration plating of E. coli with MUG-fluorescent detection,Oregon Public Health Laboratory,
OREGONDEQ,20020627-5-FM-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Field Msr/Obs,06-13-2002,12:35:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,"Temperature, water",,,Actual,22.7,deg C,,DQL=A,,Method Detection Level,1,deg C,,,,NULL,,,,,,,170.1,USEPA,Temperature,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20020627-5-FM-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Field Msr/Obs,06-13-2002,12:35:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Dissolved oxygen saturation,,,Actual,110,%,,DQL=A,,Method Detection Level,1,%,Minimum Reporting Level,1,%,NULL,,,,,,,MOM grab,OREGONDEQ,Field methods for DEQ Water sampling,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20020627-5-FM-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Field Msr/Obs,06-13-2002,12:35:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,pH,,,Actual,8.6,None,,DQL=A,,,,,,,,NULL,,,,,,,150.1,USEPA,pH,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20020627-5-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Sample-Routine,06-13-2002,12:35:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,"Biochemical oxygen demand, non-standard conditions",,,Actual,0.5,mg/l,,DQL=A,,Minimum Reporting Level,0.1,mg/l,,,,NULL,,,,,,,5210-B,APHA,5210 B ~ 5-Day Biochemical Oxygen Demand,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20020627-5-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Sample-Routine,06-13-2002,12:35:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,7664-41-7,Ammonia,as N,Total,Actual,0.03,mg/l,,DQL=A,,Method Detection Level,0.02,mg/l,Minimum Reporting Level,0.02,mg/l,NULL,,,,,,,4500-NH3 H,APHA,4500 NH3 H ~ Ammonia by Flow Injection Analysis,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20020776-1-FM,26888-ORDEQ,Long Rock Creek,Oregon,45.1669286,-119.9519436,River/Stream,Field Msr/Obs,07-09-2002,1:42:00 PM,EMAP/REMAP/CEMAP,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Dissolved oxygen saturation,,,Actual,40,%,,DQL=A,,Method Detection Level,1,%,Minimum Reporting Level,1,%,NULL,,,,,,,MOM grab,OREGONDEQ,Field methods for DEQ Water sampling,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20020776-1-FM,26888-ORDEQ,Long Rock Creek,Oregon,45.1669286,-119.9519436,River/Stream,Field Msr/Obs,07-09-2002,1:42:00 PM,EMAP/REMAP/CEMAP,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,"Temperature, water",,,Actual,14.9,deg C,,DQL=A,,,,,,,,NULL,,,,,,,170.1,USEPA,Temperature,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20020776-1,26888-ORDEQ,Long Rock Creek,Oregon,45.1669286,-119.9519436,River/Stream,Sample-Routine,07-09-2002,1:42:00 PM,EMAP/REMAP/CEMAP,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Dissolved oxygen (DO),,,Actual,3.8,mg/l,,DQL=A,,Method Detection Level,1,mg/l,Minimum Reporting Level,1,mg/l,NULL,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20020843-3-FM-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Field Msr/Obs,08-05-2002,12:20:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Dissolved oxygen (DO),,,Actual,10.8,mg/l,,DQL=A,,Method Detection Level,1,mg/l,Minimum Reporting Level,1,mg/l,NULL,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20020843-3-FM-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Field Msr/Obs,08-05-2002,12:20:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,"Temperature, water",,,Actual,16.9,deg C,,DQL=A,,,,,,,,NULL,,,,,,,170.1,USEPA,Temperature,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20020843-3-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Sample-Routine,08-05-2002,12:20:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Total solids,,,Actual,89,mg/l,,DQL=A,,Minimum Reporting Level,1,mg/l,,,,NULL,,,,,,,2540-B,APHA,2540 B ~ Total Solids Dried 103-105C in Water,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20020843-3-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Sample-Routine,08-05-2002,12:20:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Nitrate + Nitrite,as N,"Filtered, lab",Actual,0.0055,mg/l,,DQL=A,,Method Detection Level,0.005,mg/l,Minimum Reporting Level,0.005,mg/l,NULL,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20020843-3-FM-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Field Msr/Obs,08-05-2002,12:20:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Dissolved oxygen saturation,,,Actual,111,%,,DQL=A,,Method Detection Level,1,%,Minimum Reporting Level,1,%,NULL,,,,,,,MOM grab,OREGONDEQ,Field methods for DEQ Water sampling,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20020843-3-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Sample-Routine,08-05-2002,12:20:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,"Biochemical oxygen demand, non-standard conditions",,,Actual,10.3,mg/l,,DQL=A,,Method Detection Level,0.1,mg/l,Minimum Reporting Level,0.1,mg/l,NULL,,,,,,,5210-B,APHA,5210 B ~ 5-Day Biochemical Oxygen Demand,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20020843-3-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Sample-Routine,08-05-2002,12:20:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,7664-41-7,Ammonia,as N,Total,Actual,0.03,mg/l,,DQL=A,,Method Detection Level,0.02,mg/l,Minimum Reporting Level,0.02,mg/l,NULL,,,,,,,4500-NH3 H,APHA,4500 NH3 H ~ Ammonia by Flow Injection Analysis,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20020843-3-FM-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Field Msr/Obs,08-05-2002,12:20:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,pH,,,Actual,8.5,None,,DQL=A,,,,,,,,NULL,,,,,,,150.1,USEPA,pH,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20020843-3-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Sample-Routine,08-05-2002,12:20:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,68583-22-2,Escherichia coli,,,Actual,2,MPN/100ml,,DQL=A,,Method Detection Level,1,MPN/100ml,Minimum Reporting Level,2,MPN/100ml,NULL,,,,,,,9223-B,APHA,9223 B ~ Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20020849-5-FM-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Field Msr/Obs,08-08-2002,2:50:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,pH,,,Actual,9,None,,DQL=A,,,,,,,,NULL,,,,,,,150.1,USEPA,pH,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20020849-5-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Sample-Routine,08-08-2002,2:50:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,68583-22-2,Escherichia coli,,,Actual,ND,MPN/100ml,,DQL=A,,Method Detection Level,2,MPN/100ml,Minimum Reporting Level,2,MPN/100ml,NULL,,,,,,,9223-B,APHA,9223 B ~ Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20020849-5-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Sample-Routine,08-08-2002,2:50:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,"Biochemical oxygen demand, non-standard conditions",,,Actual,0.5,mg/l,,DQL=A,,Method Detection Level,0.1,mg/l,Minimum Reporting Level,0.1,mg/l,NULL,,,,,,,5210-B,APHA,5210 B ~ 5-Day Biochemical Oxygen Demand,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20020849-5-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Sample-Routine,08-08-2002,2:50:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,7664-41-7,Ammonia,as N,Total,Actual,0.03,mg/l,,DQL=A,,Method Detection Level,0.02,mg/l,Minimum Reporting Level,0.02,mg/l,NULL,,,,,,,4500-NH3 H,APHA,4500 NH3 H ~ Ammonia by Flow Injection Analysis,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20020849-5-FM-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Field Msr/Obs,08-08-2002,2:50:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Dissolved oxygen saturation,,,Actual,121,%,,DQL=A,,Method Detection Level,1,%,Minimum Reporting Level,1,%,NULL,,,,,,,MOM grab,OREGONDEQ,Field methods for DEQ Water sampling,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20020849-5-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Sample-Routine,08-08-2002,2:50:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Nitrate + Nitrite,as N,"Filtered, lab",Actual,ND,mg/l,,DQL=A,,Method Detection Level,0.005,mg/l,Minimum Reporting Level,0.005,mg/l,NULL,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20020849-5-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Sample-Routine,08-08-2002,2:50:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Total solids,,,Actual,160,mg/l,,DQL=A,,Minimum Reporting Level,1,mg/l,,,,NULL,,,,,,,2540-B,APHA,2540 B ~ Total Solids Dried 103-105C in Water,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20020849-5-FM-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Field Msr/Obs,08-08-2002,2:50:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,"Temperature, water",,,Actual,23.9,deg C,,DQL=A,,,,,,,,NULL,,,,,,,170.1,USEPA,Temperature,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20020849-5-FM-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Field Msr/Obs,08-08-2002,2:50:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Dissolved oxygen (DO),,,Actual,9.7,mg/l,,DQL=A,,Method Detection Level,1,mg/l,Minimum Reporting Level,1,mg/l,NULL,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20021213-3-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Sample-Routine,10-28-2002,11:20:00 AM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Dissolved oxygen (DO),,,Actual,12.5,mg/l,,DQL=A,,Method Detection Level,1,mg/l,Minimum Reporting Level,1,mg/l,NULL,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20021213-3-FM-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Field Msr/Obs,10-28-2002,11:20:00 AM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,"Temperature, water",,,Actual,10.4,deg C,,DQL=A,,,,,,,,NULL,,,,,,,170.1,USEPA,Temperature,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20021213-3-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Sample-Routine,10-28-2002,11:20:00 AM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Total solids,,,Actual,110,mg/l,,DQL=A,,Minimum Reporting Level,1,mg/l,,,,NULL,,,,,,,2540-B,APHA,2540 B ~ Total Solids Dried 103-105C in Water,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20021213-3-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Sample-Routine,10-28-2002,11:20:00 AM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Nitrate + Nitrite,as N,"Filtered, lab",Actual,0.131,mg/l,,DQL=A,,Method Detection Level,0.005,mg/l,Minimum Reporting Level,0.005,mg/l,NULL,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20021213-3-FM-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Field Msr/Obs,10-28-2002,11:20:00 AM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Dissolved oxygen saturation,,,Actual,108,%,,DQL=A,,Method Detection Level,1,%,Minimum Reporting Level,1,%,NULL,,,,,,,MOM grab,OREGONDEQ,Field methods for DEQ Water sampling,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20021213-3-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Sample-Routine,10-28-2002,11:20:00 AM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,"Biochemical oxygen demand, non-standard conditions",,,Actual,1.3,mg/l,,DQL=A,,Method Detection Level,0.1,mg/l,Minimum Reporting Level,0.1,mg/l,NULL,,,,,,,5210-B,APHA,5210 B ~ 5-Day Biochemical Oxygen Demand,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20021213-3-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Sample-Routine,10-28-2002,11:20:00 AM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,7664-41-7,Ammonia,as N,Total,Actual,ND,mg/l,,DQL=A,,Method Detection Level,0.02,mg/l,Minimum Reporting Level,0.02,mg/l,NULL,,,,,,,4500-NH3 H,APHA,4500 NH3 H ~ Ammonia by Flow Injection Analysis,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20021213-3-FM-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Field Msr/Obs,10-28-2002,11:20:00 AM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,pH,,,Actual,8.5,None,,DQL=A,,,,,,,,NULL,,,,,,,150.1,USEPA,pH,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20021213-3-AMB,10411-ORDEQ,Deschutes River at Deschutes River Park,Oregon,45.63251478,-120.9125077,River/Stream,Sample-Routine,10-28-2002,11:20:00 AM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,68583-22-2,Escherichia coli,,,Actual,1,MPN/100ml,,DQL=A,,Method Detection Level,1,MPN/100ml,Minimum Reporting Level,1,MPN/100ml,NULL,,,,,,,9223-B,APHA,9223 B ~ Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20021227-5-FM-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Field Msr/Obs,10-31-2002,2:45:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,pH,,,Actual,8.5,None,,DQL=A,,,,,,,,NULL,,,,,,,150.1,USEPA,pH,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20021227-5-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Sample-Routine,10-31-2002,2:45:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,68583-22-2,Escherichia coli,,,Actual,1,MPN/100ml,,DQL=A,,Minimum Reporting Level,1,MPN/100ml,,,,NULL,,,,,,,9223-B,APHA,9223 B ~ Enzyme substrate assay for measuring total coliforms and E. coli (ONPG-MUG test or CPRG-MUG test),DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20021227-5-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Sample-Routine,10-31-2002,2:45:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,7664-41-7,Ammonia,as N,Total,Actual,ND,mg/l,,DQL=A,,Method Detection Level,0.02,mg/l,Minimum Reporting Level,0.02,mg/l,NULL,,,,,,,4500-NH3 H,APHA,4500 NH3 H ~ Ammonia by Flow Injection Analysis,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20021227-5-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Sample-Routine,10-31-2002,2:45:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,"Biochemical oxygen demand, non-standard conditions",,,Actual,2.2,mg/l,,DQL=A,,Method Detection Level,0.1,mg/l,Minimum Reporting Level,0.1,mg/l,NULL,,,,,,,5210-B,APHA,5210 B ~ 5-Day Biochemical Oxygen Demand,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20021227-5-FM-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Field Msr/Obs,10-31-2002,2:45:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Dissolved oxygen saturation,,,Actual,105,%,,DQL=A,,Method Detection Level,1,%,Minimum Reporting Level,1,%,NULL,,,,,,,MOM grab,OREGONDEQ,Field methods for DEQ Water sampling,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20021227-5-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Sample-Routine,10-31-2002,2:45:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Nitrate + Nitrite,as N,"Filtered, lab",Actual,ND,mg/l,,DQL=A,,Method Detection Level,0.005,mg/l,Minimum Reporting Level,0.005,mg/l,NULL,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20021227-5-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Sample-Routine,10-31-2002,2:45:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Total solids,,,Actual,170,mg/l,,DQL=A,,Minimum Reporting Level,1,mg/l,,,,NULL,,,,,,,2540-B,APHA,2540 B ~ Total Solids Dried 103-105C in Water,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20021227-5-FM-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Field Msr/Obs,10-31-2002,2:45:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,"Temperature, water",,,Actual,4,deg C,,DQL=A,,,,,,,,NULL,,,,,,,170.1,USEPA,Temperature,DEQ Laboratory and Environmental Assessment Div.,
OREGONDEQ,20021227-5-AMB,11386-ORDEQ,John Day River at Hwy 206,Oregon,45.47702986,-120.4695298,River/Stream,Sample-Routine,10-31-2002,2:45:00 PM,Surface Water Ambient,,,,,,,,,,,Water,,Grab,OREGONDEQ,Grab,,Final,,Dissolved oxygen (DO),,,Actual,13.5,mg/l,,DQL=A,,Method Detection Level,1,mg/l,Minimum Reporting Level,1,mg/l,NULL,,,,,,,4500-O-G,APHA,4500 O G ~ Total Dissolved Oxygen by Membrane Electrode Method,DEQ Laboratory and Environmental Assessment Div.,
